Date,Temperature_C,Relative_Humidity_%,Pressure_Pa,Net_Radiation_MJ_m2_day,Wind_Speed_m_s,Temperature_F,Radiation_Sanity,ET0,ETc,Season,crop name,growth stage,Kc
2023-07-06,22.51,89.53,86.71,17.635968000000002,1.39,72.518,OK,5.034503523656315,6.293129404570394,Kharif,Sugarcane,Mid-Season,1.2
2023-07-06,22.51,89.53,86.71,17.635968000000002,1.39,72.518,OK,5.034503523656315,6.293129404570394,Kharif,Soybean,Mid-Season,1.1
2023-07-06,22.51,89.53,86.71,17.635968000000002,1.39,72.518,OK,5.034503523656315,6.293129404570394,Kharif,Sugarcane,Late Season,0.8
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Paddy (Rice),Initial,1.05
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Maize,Initial,0.3
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Sugarcane,Initial,0.4
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Paddy (Rice),Development,1.25
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Sugarcane,Development,0.75
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Sugarcane,Mid-Season,1.2
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Soybean,Mid-Season,1.1
2023-07-07,22.24,90.71,86.84,16.128288,1.33,72.032,OK,4.583036393896893,3.4372772954226694,Kharif,Sugarcane,Late Season,0.8
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Paddy (Rice),Initial,1.05
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Maize,Initial,0.3
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Sugarcane,Initial,0.4
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Paddy (Rice),Development,1.25
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Sugarcane,Development,0.75
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Sugarcane,Mid-Season,1.2
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Soybean,Mid-Season,1.1
2023-07-08,23.2,90.94,86.87,17.922816,1.54,73.75999999999999,OK,5.102675335619332,6.123210402743198,Kharif,Sugarcane,Late Season,0.8
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Paddy (Rice),Initial,1.05
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Maize,Initial,0.3
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Sugarcane,Initial,0.4
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Paddy (Rice),Development,1.25
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Sugarcane,Development,0.75
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Sugarcane,Mid-Season,1.2
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Soybean,Mid-Season,1.1
2023-07-09,23.38,92.01,86.77,16.5672,1.57,74.084,OK,4.716174677467091,5.1877921452138,Kharif,Sugarcane,Late Season,0.8
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Paddy (Rice),Initial,1.05
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Maize,Initial,0.3
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Sugarcane,Initial,0.4
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Paddy (Rice),Development,1.25
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Sugarcane,Development,0.75
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Sugarcane,Mid-Season,1.2
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Soybean,Mid-Season,1.1
2023-07-10,23.35,91.53,86.71,12.508128,1.46,74.03,OK,3.645152113816729,2.9161216910533834,Kharif,Sugarcane,Late Season,0.8
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Paddy (Rice),Initial,1.05
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Maize,Initial,0.3
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Sugarcane,Initial,0.4
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Paddy (Rice),Development,1.25
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Sugarcane,Development,0.75
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Sugarcane,Mid-Season,1.2
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Soybean,Mid-Season,1.1
2023-07-11,22.85,93.96,86.67,12.932352000000002,1.45,73.13,OK,3.661169450988963,3.8442279235384116,Kharif,Sugarcane,Late Season,0.8
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Paddy (Rice),Initial,1.05
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Maize,Initial,0.3
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Sugarcane,Initial,0.4
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Paddy (Rice),Development,1.25
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Sugarcane,Development,0.75
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Sugarcane,Mid-Season,1.2
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Soybean,Mid-Season,1.1
2023-07-12,21.92,95.05,86.71,9.643104,0.94,71.456,OK,2.7598873167125095,0.8279661950137528,Kharif,Sugarcane,Late Season,0.8
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Paddy (Rice),Initial,1.05
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Maize,Initial,0.3
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Sugarcane,Initial,0.4
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Paddy (Rice),Development,1.25
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Sugarcane,Development,0.75
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Sugarcane,Mid-Season,1.2
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Soybean,Mid-Season,1.1
2023-07-13,22.0,95.62,86.68,10.888128,1.62,71.6,OK,2.9890052600704733,1.1956021040281894,Kharif,Sugarcane,Late Season,0.8
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Paddy (Rice),Initial,1.05
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Maize,Initial,0.3
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Sugarcane,Initial,0.4
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Paddy (Rice),Development,1.25
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Sugarcane,Development,0.75
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Sugarcane,Mid-Season,1.2
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Soybean,Mid-Season,1.1
2023-07-14,22.41,93.86,86.7,11.877408,1.64,72.338,OK,3.324394225809476,4.155492782261845,Kharif,Sugarcane,Late Season,0.8
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Paddy (Rice),Initial,1.05
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Maize,Initial,0.3
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Sugarcane,Initial,0.4
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Paddy (Rice),Development,1.25
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Sugarcane,Development,0.75
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Sugarcane,Mid-Season,1.2
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Soybean,Mid-Season,1.1
2023-07-15,22.32,93.6,86.71,18.707328,1.62,72.176,OK,5.132295171217913,3.849221378413435,Kharif,Sugarcane,Late Season,0.8
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Paddy (Rice),Initial,1.05
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Maize,Initial,0.3
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Sugarcane,Initial,0.4
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Paddy (Rice),Development,1.25
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Sugarcane,Development,0.75
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Sugarcane,Mid-Season,1.2
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Soybean,Mid-Season,1.1
2023-07-16,22.63,91.44,86.65,12.5064,1.61,72.734,OK,3.583574607344371,4.300289528813245,Kharif,Sugarcane,Late Season,0.8
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Paddy (Rice),Initial,1.05
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Maize,Initial,0.3
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Sugarcane,Initial,0.4
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Paddy (Rice),Development,1.25
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Sugarcane,Development,0.75
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Sugarcane,Mid-Season,1.2
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Soybean,Mid-Season,1.1
2023-07-17,22.46,93.09,86.6,14.426208,1.67,72.428,OK,4.020791998406853,4.422871198247539,Kharif,Sugarcane,Late Season,0.8
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Paddy (Rice),Initial,1.05
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Maize,Initial,0.3
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Sugarcane,Initial,0.4
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Paddy (Rice),Development,1.25
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Sugarcane,Development,0.75
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Sugarcane,Mid-Season,1.2
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Soybean,Mid-Season,1.1
2023-07-18,22.18,87.23,86.67,12.305088,0.94,71.924,OK,3.6573428628444096,2.925874290275528,Kharif,Sugarcane,Late Season,0.8
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Paddy (Rice),Initial,1.05
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Maize,Initial,0.3
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Sugarcane,Initial,0.4
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Paddy (Rice),Development,1.25
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Sugarcane,Development,0.75
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Sugarcane,Mid-Season,1.2
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Soybean,Mid-Season,1.1
2023-07-19,23.32,84.9,86.58,17.663616,1.07,73.976,OK,5.277203670555954,5.541063854083752,Kharif,Sugarcane,Late Season,0.8
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Paddy (Rice),Initial,1.05
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Maize,Initial,0.3
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Sugarcane,Initial,0.4
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Paddy (Rice),Development,1.25
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Sugarcane,Development,0.75
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Sugarcane,Mid-Season,1.2
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Soybean,Mid-Season,1.1
2023-07-20,24.04,90.63,86.53,17.752608000000002,1.39,75.27199999999999,OK,5.177118527871723,1.553135558361517,Kharif,Sugarcane,Late Season,0.8
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Paddy (Rice),Initial,1.05
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Maize,Initial,0.3
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Sugarcane,Initial,0.4
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Paddy (Rice),Development,1.25
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Sugarcane,Development,0.75
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Sugarcane,Mid-Season,1.2
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Soybean,Mid-Season,1.1
2023-07-21,23.21,86.14,86.83,12.62736,1.27,73.778,OK,3.823527862401713,1.5294111449606853,Kharif,Sugarcane,Late Season,0.8
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Paddy (Rice),Initial,1.05
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Maize,Initial,0.3
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Sugarcane,Initial,0.4
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Paddy (Rice),Development,1.25
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Sugarcane,Development,0.75
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Sugarcane,Mid-Season,1.2
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Soybean,Mid-Season,1.1
2023-07-22,22.99,88.55,87.05,17.795808,1.26,73.382,OK,5.165510490184683,6.456888112730854,Kharif,Sugarcane,Late Season,0.8
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Paddy (Rice),Initial,1.05
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Maize,Initial,0.3
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Sugarcane,Initial,0.4
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Paddy (Rice),Development,1.25
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Sugarcane,Development,0.75
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Sugarcane,Mid-Season,1.2
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Soybean,Mid-Season,1.1
2023-07-23,22.97,88.66,86.98,14.963616,1.26,73.346,OK,4.385036451134256,3.288777338350692,Kharif,Sugarcane,Late Season,0.8
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Paddy (Rice),Initial,1.05
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Maize,Initial,0.3
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Sugarcane,Initial,0.4
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Paddy (Rice),Development,1.25
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Sugarcane,Development,0.75
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Sugarcane,Mid-Season,1.2
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Soybean,Mid-Season,1.1
2023-07-24,22.87,87.48,86.8,13.403232,1.16,73.166,OK,3.987770537230809,4.785324644676971,Kharif,Sugarcane,Late Season,0.8
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Paddy (Rice),Initial,1.05
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Maize,Initial,0.3
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Sugarcane,Initial,0.4
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Paddy (Rice),Development,1.25
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Sugarcane,Development,0.75
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Sugarcane,Mid-Season,1.2
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Soybean,Mid-Season,1.1
2023-07-25,22.08,83.38,86.83,14.103072,0.64,71.744,OK,4.225757842696362,4.648333626965999,Kharif,Sugarcane,Late Season,0.8
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Paddy (Rice),Initial,1.05
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Maize,Initial,0.3
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Sugarcane,Initial,0.4
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Paddy (Rice),Development,1.25
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Sugarcane,Development,0.75
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Sugarcane,Mid-Season,1.2
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Soybean,Mid-Season,1.1
2023-07-26,22.13,86.69,86.86,12.382848,0.88,71.834,OK,3.686226788483377,2.9489814307867017,Kharif,Sugarcane,Late Season,0.8
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Paddy (Rice),Initial,1.05
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Maize,Initial,0.3
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Sugarcane,Initial,0.4
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Paddy (Rice),Development,1.25
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Sugarcane,Development,0.75
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Sugarcane,Mid-Season,1.2
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Soybean,Mid-Season,1.1
2023-07-27,22.74,88.54,86.75,15.052608,1.19,72.932,OK,4.406240661859287,4.6265526949522515,Kharif,Sugarcane,Late Season,0.8
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Paddy (Rice),Initial,1.05
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Maize,Initial,0.3
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Sugarcane,Initial,0.4
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Paddy (Rice),Development,1.25
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Sugarcane,Development,0.75
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Sugarcane,Mid-Season,1.2
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Soybean,Mid-Season,1.1
2023-07-28,23.09,90.23,86.47,13.557888,1.43,73.562,OK,3.955615186500916,1.1866845559502748,Kharif,Sugarcane,Late Season,0.8
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Paddy (Rice),Initial,1.05
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Maize,Initial,0.3
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Sugarcane,Initial,0.4
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Paddy (Rice),Development,1.25
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Sugarcane,Development,0.75
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Sugarcane,Mid-Season,1.2
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Soybean,Mid-Season,1.1
2023-07-29,22.64,91.53,86.47,14.829696,1.07,72.752,OK,4.2927921867331404,1.7171168746932564,Kharif,Sugarcane,Late Season,0.8
2023-07-30,23.08,87.91,86.36,15.463008,1.13,73.544,OK,4.573060009274883,5.716325011593604,Kharif,Paddy (Rice),Initial,1.05
2023-07-30,23.08,87.91,86.36,15.463008,1.13,73.544,OK,4.573060009274883,5.716325011593604,Kharif,Maize,Initial,0.3
2023-07-30,23.08,87.91,86.36,15.463008,1.13,73.544,OK,4.573060009274883,5.716325011593604,Kharif,Sugarcane,Initial,0.4
2023-07-30,23.08,87.91,86.36,15.463008,1.13,73.544,OK,4.573060009274883,5.716325011593604,Kharif,Paddy (Rice),Development,1.25
